revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
50.69,19.67,0,32,983,1,1,0,1,1,0,1
28.75,0,0,29,872,1,1,0,0,0,0,1
54,14.33,1.33,32,981,1,0,0,0,1,0,1
20.68,0.67,0.33,34,1034,1,0,0,0,1,0,1
47.33,31.67,14,26,770,0,0,0,0,1,0,1
52.07,14.33,2,34,1004,1,1,0,0,1,0,1
29.99,2.33,0.33,25,214,1,1,0,0,1,1,1
29.99,2.33,0,28,764,0,1,0,1,1,0,1
18.39,0.33,0,34,1032,1,0,0,0,1,0,1
5,0,0,25,760,0,1,0,0,1,0,1
36.2,51.67,8.33,14,13,1,0,0,0,0,1,1
10.5,5.67,1.33,35,1054,1,0,0,0,1,0,1
23.71,7,1,12,86,1,1,0,1,1,1,1
30.25,1,0.67,29,865,1,0,0,0,0,0,1
73.97,16,1.67,32,954,1,1,0,1,1,0,1
92.3,13.33,8,21,645,0,1,0,1,1,0,1
77.46,68,14,29,241,1,0,0,0,1,1,1
41.64,12.67,1.33,23,700,0,1,0,0,1,0,1
8.25,0,0,25,752,0,1,0,0,1,0,1
23.56,0,0,35,838,0,1,0,1,1,0,1
59.99,33.67,6.33,33,990,1,1,1,0,1,0,1
68.22,6.33,4.33,22,667,0,1,0,1,1,0,1
29.96,1.67,0,33,1002,1,1,0,0,1,0,1
37.39,10.67,0.33,23,698,0,1,0,1,1,0,1
61.44,5,1,23,672,0,1,1,1,1,0,1
29.99,0.67,0,33,1000,1,0,0,0,1,0,1
33.77,9,0,23,699,0,1,0,0,1,0,1
50.92,0,0,22,669,0,1,0,1,1,0,1
38.66,8,7.33,18,560,0,0,0,0,0,0,1
29.99,0.67,0,23,700,0,1,0,1,1,0,1
36.23,0,0,28,834,1,1,0,0,0,0,1
242.48,2.67,3.33,17,505,1,0,0,0,0,0,1
31.02,27.33,10.33,25,749,0,1,0,0,1,0,1
55.19,29,24.33,30,906,1,0,0,0,0,0,1
29.99,0.33,0,33,990,1,0,0,0,1,0,1
36.33,1.67,0,38,932,1,0,0,0,0,0,1
19.13,0,0,24,715,0,1,1,1,1,0,1
55.77,63.67,45.33,27,220,1,0,0,0,0,1,1
50.31,0.67,1,28,204,1,0,0,0,1,1,1
80.19,20.67,10.33,34,873,1,0,0,0,0,0,1
68.06,8.67,0,26,771,1,0,0,0,0,0,1
25.29,0,0,33,992,1,1,0,0,1,0,1
16.99,0,0,33,1001,1,1,0,1,1,0,1
49.99,13.67,0,32,954,1,0,0,0,1,0,1
146.91,22,0,26,786,1,0,0,0,1,0,1
118.54,70,39.67,15,6,1,0,0,0,0,1,1
75.69,31.33,12.67,27,808,1,0,0,0,0,0,1
28.49,0,0,25,709,0,1,0,1,1,0,1
41.03,14.67,6,22,682,0,1,0,1,1,0,1
35.61,3,0.33,32,967,1,1,0,1,1,0,1
43.66,8.33,1.33,21,653,0,1,0,1,1,0,1
66.61,30.67,2.67,21,630,0,0,0,0,1,0,1
36.44,10.67,0.67,34,269,1,1,0,0,1,1,1
103.55,55.33,10.67,29,888,1,0,0,0,1,0,1
17.15,0,0,27,826,1,0,0,0,0,0,1
120.67,32.33,6.33,23,690,1,0,0,0,0,0,1
60.62,9,2.67,20,622,0,0,0,0,1,0,1
28.24,0,0,32,966,1,1,0,0,1,0,1
16.99,0.33,0,23,691,0,0,0,0,1,0,1
50.45,25,1.67,31,935,1,0,1,0,1,0,1
50.24,12.33,4.33,27,799,1,0,0,0,0,0,1
29.99,0,0.33,45,995,1,0,0,0,0,0,1
36.21,13.67,0.33,30,742,0,1,0,0,1,0,1
51.32,5.33,0,31,928,1,1,0,0,1,0,1
340.02,0,0,10,293,1,0,0,0,0,0,1
30.1,0,0,23,154,1,1,0,0,1,1,1
115.81,40.33,1.67,30,556,0,0,0,0,0,0,1
33.53,0,0,26,792,1,0,0,0,0,0,1
57.63,18.33,7,32,951,1,1,0,0,1,0,1
30.8,4,0,23,672,0,0,0,0,1,0,1
19.19,5.33,0,37,727,0,0,0,0,0,0,1
93.49,23.67,0,28,848,1,0,0,0,1,0,1
36.46,1,0,31,941,1,0,0,0,1,0,1
28.28,0,0,31,949,1,1,0,0,1,0,1
30,4,6,23,689,0,1,0,1,1,0,1
33.19,13.67,4.33,22,567,0,0,0,0,0,0,1
116.89,81.67,5.33,23,682,1,0,0,0,0,0,1
30.24,6.33,0.33,21,650,0,0,0,0,1,0,1
29.29,3.33,1,32,959,1,1,0,0,1,0,1
64.84,26.33,3,25,751,1,0,0,0,0,0,1
78.98,33.67,25.67,37,215,1,0,0,0,0,1,1
28.49,11.33,5,23,685,0,0,0,0,1,0,1
59.37,16,1.33,20,609,0,1,0,0,1,0,1
50,1.33,0,39,812,0,0,0,0,1,0,1
51.17,3,4,31,933,1,0,0,0,1,0,1
32.53,4.33,0,22,654,0,1,0,1,1,0,1
33.44,1,0,25,774,1,0,0,0,0,0,1
117.12,26.67,13.33,51,279,1,0,0,0,0,1,1
58.93,19.33,0,29,890,1,1,0,0,1,0,1
23.72,15,17.33,25,746,0,1,0,1,1,0,1
17.39,0,0,23,678,0,1,0,1,1,0,1
17.03,0,0,22,668,0,1,0,0,1,0,1
58.35,20.33,4.33,21,625,0,0,0,0,1,0,1
50.24,10,0,30,907,1,1,1,1,1,0,1
29.52,3.67,4,22,665,0,0,0,0,1,0,1
209.74,231.33,92.67,9,82,1,1,0,0,1,1,1
49.99,0,0,30,905,1,1,0,0,1,0,1
34.46,3.33,0,31,932,1,1,0,0,1,0,1
58.16,0.67,0,41,816,0,1,0,1,1,0,1
29.99,15,1.33,32,950,1,0,0,0,1,0,1
32.5,11.67,0,21,635,0,1,0,0,1,0,1
30.52,5.67,0,21,637,0,1,0,0,1,0,1
30.51,8.67,0,21,637,0,1,0,0,1,0,1
23.24,1,0,26,787,1,0,0,0,0,0,1
37.46,16,0,21,629,0,0,0,0,1,0,1
94.99,0.67,0,22,667,1,0,0,0,0,0,1
69.15,62,7,30,902,1,1,0,0,1,0,1
31.72,0.33,0,26,777,1,0,0,0,0,0,1
54.53,17.33,8,17,490,0,0,0,0,0,0,1
87.26,7.67,1.67,31,683,0,1,0,1,1,0,1
50.21,22,7.67,32,944,1,1,0,1,1,0,1
35.34,0,0,30,916,1,1,1,1,1,0,1
29.99,0.33,0,15,470,0,0,0,1,0,0,1
30,0.67,0,21,633,0,0,0,0,1,0,1
46.56,15,7.67,16,65,1,0,0,0,1,1,1
37.13,12.33,2.67,30,919,1,1,0,1,1,0,1
40.24,3.67,1,21,624,0,1,0,0,1,0,1
29.99,8.33,3.33,31,939,1,1,0,0,1,0,1
58.82,159.67,13.33,48,400,1,1,0,0,1,1,1
14.16,0,0,32,956,1,0,0,0,1,0,1
31.03,0.67,0,31,927,1,1,0,1,1,0,1
28.21,2.67,0,21,633,0,0,0,0,1,0,1
30.25,22.33,3.67,21,641,0,1,0,0,1,0,1
49.32,1.33,0,25,740,1,0,0,0,0,0,1
269.83,24.33,2.33,12,372,1,0,0,0,0,0,1
61.03,18,0,24,716,1,0,0,0,0,0,1
30.5,0,0,21,627,0,1,0,1,1,0,1
31.25,11.67,0,21,626,0,1,0,0,1,0,1
30.3,0,0,21,627,0,1,1,0,1,0,1
30.79,0.67,0,20,616,0,0,0,0,1,0,1
340.05,18.67,8,10,290,1,0,0,0,0,0,1
69.52,14,4.67,29,874,1,0,0,0,1,0,1
30.38,11,1.67,21,631,0,0,0,0,1,0,1
62.75,5.33,0.33,29,867,1,1,1,1,1,0,1
50.94,1.67,0.33,19,583,0,0,0,0,1,0,1
18.02,0,0,30,924,1,1,0,0,1,0,1
123.87,53,2.67,26,775,1,1,0,1,1,0,1
56.11,1.33,0,24,717,1,0,0,0,0,0,1
17.93,0.33,0.67,31,935,1,0,0,0,1,0,1
57.49,0.33,0,32,900,1,1,0,0,1,0,1
32.98,1.33,0.67,26,763,1,0,0,0,0,0,1
85.2,24.67,0,27,817,1,0,0,1,1,0,1
52.43,80,9.67,13,23,1,1,0,0,1,1,1
53.75,13,2,29,878,1,1,0,0,1,0,1
29.99,1.33,0.67,26,765,1,0,0,0,0,0,1
30.81,15.33,2.67,15,45,1,1,0,0,1,1,1
30.25,24,5.67,22,648,0,1,0,1,1,0,1
33.58,14.33,19,23,695,0,0,0,0,1,0,1
17.8,1,0,20,622,0,0,0,0,1,0,1
52.15,12,0,29,870,1,0,0,0,1,0,1
54.79,21.67,2,29,873,1,1,0,0,1,0,1
52.98,8.33,0,18,561,0,0,0,0,1,0,1
52.02,5,3,17,458,0,0,0,0,0,0,1
56.48,0,0,28,854,1,1,0,0,1,0,1
33.26,0,0,20,603,0,0,0,0,1,0,1
53.7,2,0,23,702,1,0,0,0,0,0,1
230.46,54.33,16.33,17,496,1,0,0,0,0,0,1
12.99,0,0,31,931,1,0,0,1,1,0,1
31.85,6.33,1,25,748,1,0,0,0,0,0,1
64.29,11.67,0.67,24,508,0,0,0,0,0,0,1
51.23,13,1.33,29,871,1,1,1,1,1,0,1
44.34,17.33,2.33,19,584,0,1,0,0,1,0,1
387.3,32.33,1.67,14,247,1,0,0,0,0,0,1
60.98,6,4.67,13,407,0,0,0,0,0,0,1
42.28,42.33,5,20,603,0,0,0,0,1,0,1
44.92,28.33,6.67,21,615,0,0,0,0,1,0,1
25.56,0,0,25,747,1,0,0,0,0,0,1
56.54,67,2.67,19,568,0,0,1,1,1,0,1
45.96,18,0.67,29,870,1,0,1,1,1,0,1
88.24,0,0,21,636,1,0,0,0,0,0,1
53.49,1.33,0,24,704,1,0,0,0,0,0,1
30.26,7.33,1.67,19,592,0,1,0,0,1,0,1
36.46,7,10,30,916,1,0,0,0,1,0,1
31.24,0,0,19,584,0,0,0,0,1,0,1
24.84,3.67,4.33,30,911,1,1,0,1,1,0,1
36.1,0.33,0.33,33,724,0,0,0,0,1,0,1
33.42,0.67,0,36,757,0,1,0,1,1,0,1
20.98,0,0,30,901,1,1,0,1,1,0,1
50.79,17.67,1,18,554,0,1,0,1,1,0,1
33.89,38.33,29,24,718,0,1,0,1,1,0,1
86.29,39,15.33,29,864,1,0,0,0,1,0,1
28.49,0.33,0,24,725,1,0,0,0,0,0,1
109.78,23.33,0.33,26,761,1,0,0,0,1,0,1
40.5,0,0,28,856,1,1,1,1,1,0,1
19.99,0,0,30,899,1,0,0,0,1,0,1
30,3.67,0,25,733,1,0,0,0,0,0,1
136.75,13,10.67,15,454,0,1,0,0,1,0,1
479.01,85.67,14.33,6,192,1,0,0,0,1,0,1
32.3,4,0,28,862,1,1,0,0,1,0,1
30.23,0.67,0,28,864,1,1,0,1,1,0,1
17.15,0,0,30,898,1,1,0,1,1,0,1
33.03,6,1,28,863,1,1,1,0,1,0,1
82.74,22.67,4,25,73,1,1,1,0,1,1,1
41.03,2.33,0,19,564,0,1,0,1,1,0,1
53.82,14,0,19,550,0,1,0,1,1,0,1
110.11,27.67,21.67,28,841,1,0,0,0,1,0,1
88.29,27.33,9.33,28,827,1,1,0,0,1,0,1
79.71,52.67,15,19,567,0,1,0,0,1,0,1
34.85,3.33,0,19,570,0,0,0,0,1,0,1
30.88,2.33,0.67,30,883,1,0,0,0,1,0,1
41.75,18.67,0.33,16,11,1,1,0,0,1,1,1
37.09,6.67,0.33,24,709,1,0,0,0,0,0,1
34.14,18.67,3,19,578,0,0,0,0,1,0,1
55.46,58.33,32.67,28,114,1,0,0,0,0,1,1
80.74,10,1.33,17,500,0,0,0,0,1,0,1
33.19,4.67,4.67,28,155,1,1,0,0,1,1,1
9.5,3.67,7.33,26,779,1,0,0,0,0,0,1
37.68,0,0,13,398,0,0,0,0,0,0,1
79.48,19.33,6.33,31,854,1,1,0,1,1,0,1
30,2.67,0,20,581,0,1,0,0,1,0,1
69.69,21.33,6.33,22,668,1,0,0,0,0,0,1
29.99,0,0,42,1002,1,1,0,1,1,0,1
29.99,0,0,28,856,1,0,0,0,1,0,1
37.69,9,6.67,30,888,1,1,0,0,1,0,1
35.91,3.67,0.67,28,850,1,1,1,0,1,0,1
19.99,0,0,30,886,1,1,0,0,1,0,1
50.41,19.33,2.33,23,684,1,0,0,0,0,0,1
38.68,2.67,0,28,844,1,0,0,0,1,0,1
38.74,5.33,1.33,29,858,1,1,0,1,1,0,1
17.5,0,0,29,877,1,1,0,0,1,0,1
62.76,21.67,4.33,22,665,1,0,0,0,0,0,1
32.95,10.33,5.67,19,580,0,0,0,1,1,0,1
44.14,38.33,4.67,14,410,0,0,0,0,0,0,1
77.72,16,2,20,620,1,0,0,0,0,0,1
160.04,39.67,0.67,17,495,1,0,0,0,0,0,1
10.84,2,0.33,19,586,0,0,0,0,1,0,1
174.22,87,11.67,17,512,1,0,0,0,0,0,1
30.77,14,2.67,29,572,0,0,0,0,0,0,1
32.47,0,0,28,847,1,1,0,0,1,0,1
122.64,29.67,15.67,25,765,1,0,0,0,1,0,1
80.96,18,0,20,608,1,0,0,0,0,0,1
166.77,168.67,77.67,41,254,1,0,0,0,0,1,1
103.82,0,0,15,440,0,0,0,0,1,0,1
35.95,0.33,0,23,687,1,0,0,0,0,0,1
29.99,0,0,24,703,1,1,0,0,0,0,1
31.75,0.33,0,18,548,0,1,0,0,1,0,1
30,3.33,0,29,857,1,1,1,0,1,0,1
37.48,20.67,6,27,743,1,0,0,0,0,0,1
58.4,24.33,3.33,26,804,1,0,0,1,1,0,1
56.54,23.67,0.67,17,511,0,0,0,0,1,0,1
42.75,5,0,18,534,0,1,0,0,1,0,1
121.28,28,3.67,24,715,1,1,0,1,1,0,1
70.62,3,0.33,21,626,1,0,0,0,0,0,1
259.7,59.67,20.67,19,564,1,0,0,0,1,0,1
63.25,20.33,2.33,12,353,0,0,0,0,0,0,1
124.81,26,0,17,523,1,0,0,0,0,0,1
116.91,34.33,2.67,18,550,1,0,0,1,0,0,1
49.99,11.33,7.33,27,832,1,1,0,1,1,0,1
29.35,13.33,0,23,687,1,0,0,0,0,0,1
74.62,22.33,0.33,16,475,0,0,0,0,1,0,1
79.25,18.33,5.67,27,793,1,0,0,0,1,0,1
35.55,0,0,18,536,0,0,0,0,1,0,1
23.63,0,0,27,835,1,0,0,0,1,0,1
89.31,15,4,20,600,1,0,0,0,0,0,1
312.92,47.67,23.33,11,322,1,0,0,0,0,0,1
76.29,31,3.33,20,612,1,0,0,0,0,0,1
33.64,4,1,34,706,0,1,1,0,1,0,1
21.7,6.67,9,20,598,0,1,0,0,1,0,1
80.14,44.33,3,30,99,1,1,0,0,1,1,1
85.5,2.33,1,25,749,1,0,0,0,1,0,1
32.54,22.67,6.33,19,567,0,0,0,0,1,0,1
79.21,9.33,0,25,752,1,1,0,0,1,0,1
61.52,6.67,2,21,633,1,0,0,0,0,0,1
38.71,5.33,0,22,662,1,0,0,0,0,0,1
28.5,4.67,1,28,840,1,1,0,0,1,0,1
28.35,16.67,6,19,568,0,0,0,0,1,0,1
35.54,6,0.33,27,818,1,1,0,1,1,0,1
20.17,0,0,28,844,1,0,0,0,1,0,1
41.53,11.33,1.33,26,804,1,1,0,0,1,0,1
29.08,3.67,0.67,13,384,0,0,0,0,0,0,1
110.81,4,0.67,18,539,1,0,0,0,0,0,1
57.12,13.67,1,25,671,1,0,0,0,0,0,1
104.98,15,0.67,29,48,1,0,0,0,1,1,1
35.16,36.67,2,24,76,1,0,0,0,1,1,1
102.18,129.33,25.33,29,23,1,0,0,0,0,1,1
21.98,0,0,27,828,1,0,0,0,1,0,1
18.5,6.33,1,28,845,1,0,0,0,1,0,1
40.25,0,0,17,511,0,1,0,0,1,0,1
20.17,0.67,0,28,840,1,1,0,1,1,0,1
103.26,2,0,23,697,1,0,0,0,1,0,1
31.82,7.33,0.33,21,652,1,0,0,0,0,0,1
29.99,0,0,27,817,1,0,0,0,1,0,1
48.33,28,12.33,25,711,1,1,0,1,0,0,1
33.59,2.67,0,18,526,0,1,0,0,1,0,1
62.24,37.67,11.33,28,826,1,0,0,0,1,0,1
89.91,40,4,25,742,1,1,0,0,1,0,1
76.66,9,9.33,26,783,1,1,0,1,1,0,1
118.81,32.33,0.33,17,512,1,0,0,0,0,0,1
16.99,0,0,27,828,1,1,0,0,1,0,1
55.58,21.33,0,21,621,1,0,0,0,0,0,1
12.3,12.33,1,37,837,1,0,0,0,0,0,1
29.99,0,0,13,372,0,0,0,0,0,0,1
48.41,4.33,0.67,27,795,1,0,0,0,1,0,1
29.99,0,0,18,526,0,1,1,1,1,0,1
46.95,17.67,2.67,21,637,1,0,0,0,0,0,1
40.73,2,0,26,790,1,1,0,1,1,0,1
33.05,2.33,0,22,654,1,0,0,0,0,0,1
40.28,0,0,26,790,1,0,0,0,1,0,1
32.49,2.33,1.67,26,803,1,1,0,1,1,0,1
145.45,45.67,5.67,31,30,1,0,0,1,1,1,1
39.93,0.67,0,21,635,1,0,0,0,0,0,1
34.36,9.67,0,17,509,0,1,0,1,1,0,1
153.69,12.67,0,16,459,1,0,0,0,0,0,1
36.99,0,0,22,647,1,0,0,0,0,0,1
37.88,44,3,38,107,1,0,0,0,0,1,1
27.1,3.67,0,28,822,1,0,1,1,1,0,1
52.24,24,2.33,21,626,1,0,0,0,0,0,1
60.24,1.33,1.67,25,759,1,1,0,0,1,0,1
30.25,5.67,5.33,23,679,1,1,0,0,0,0,1
60.28,13,4.33,26,776,1,0,0,0,1,0,1
50.24,0,0,11,322,0,0,0,0,0,0,1
33.3,50,18.33,20,592,0,1,0,1,1,0,1
171.39,6.33,0,20,579,1,1,0,0,1,0,1
45.41,12.33,0.67,23,35,1,1,1,0,1,1,1
30.82,2,0.67,27,806,1,1,0,1,1,0,1
111.07,53.33,14.33,24,729,1,1,0,0,1,0,1
63.3,10,0,50,293,1,1,0,0,1,1,1
101.95,47,2,17,526,1,0,0,0,0,0,1
30.26,5,0,26,794,1,0,0,0,1,0,1
34.59,0,0,12,348,0,0,0,0,0,0,1
69.55,48,7,15,465,0,1,0,0,1,0,1
35.24,1.33,0,27,798,1,1,0,1,1,0,1
33.32,3,0,11,338,0,0,0,0,0,0,1
96.96,25.33,8.33,19,570,1,0,0,1,0,0,1
43.03,3,1,21,627,1,0,0,0,0,0,1
40.55,21.33,2,20,622,1,0,0,0,0,0,1
32.16,7,3.67,24,587,0,0,0,0,1,0,1
151.85,20.67,2,14,438,1,0,0,0,0,0,1
286.37,81.33,32.33,12,363,1,0,0,0,0,0,1
97.59,124,69,23,703,0,0,0,0,1,0,1
32.99,3.67,0,21,633,1,0,0,0,0,0,1
94.96,7.33,0.33,23,690,1,0,0,0,1,0,1
72.31,4.67,1.67,19,574,1,1,1,1,0,0,1
11.09,17.33,3.33,23,687,1,0,0,0,0,0,1
61.14,29,6.67,14,356,0,0,0,0,0,0,1
25.99,5.67,0.67,12,355,0,0,0,0,0,0,1
32.47,0.67,0,26,787,1,1,0,1,1,0,1
22.54,25.67,10.33,18,553,0,1,1,1,1,0,1
37.9,22,0.67,35,683,0,0,0,1,1,0,1
56.65,7.67,0,25,647,1,0,0,0,0,0,1
39.99,12.67,10.67,27,821,1,1,0,0,1,0,1
50.09,11.67,4.33,21,625,1,0,0,0,0,0,1
93.62,4.67,5.67,24,715,1,1,0,0,1,0,1
76.82,16.67,0.33,24,717,1,0,0,0,1,0,1
42.49,0,0,26,774,1,1,0,0,1,0,1
54.68,10.33,0.67,32,8,1,0,0,0,0,1,1
222.87,34,5,11,334,1,0,0,0,0,0,1
35.84,2.33,1.33,19,416,0,0,0,0,0,0,1
10,3,1.33,22,668,1,0,0,0,0,0,1
55.97,0,0,9,285,0,0,0,0,0,0,1
70.74,19.33,1,20,579,1,0,0,0,0,0,1
22.37,4,0,30,835,1,0,0,1,1,0,1
276.24,0,0,12,372,1,1,0,0,1,0,1
35.13,26.67,9,28,827,1,0,0,0,1,0,1
8.75,9,0.33,27,819,1,0,0,0,1,0,1
53.97,8.33,1,26,761,1,0,0,0,1,0,1
122.92,61.33,15,19,553,1,0,0,0,0,0,1
38.99,1.67,0.67,11,324,0,0,0,0,0,0,1
242.34,79,32.33,14,423,1,0,0,0,0,0,1
65.32,10.67,0,23,713,1,1,0,0,1,0,1
14.54,5,0.67,18,523,0,1,0,0,1,0,1
19.99,6.67,1.33,26,795,1,1,0,0,1,0,1
34.5,7.67,1.67,23,35,1,1,0,0,1,1,1
77.11,11.67,0.67,23,699,1,1,0,0,1,0,1
19.99,1.33,0,26,790,1,1,0,0,1,0,1
152.61,2.67,0,19,573,1,1,0,1,1,0,1
17.92,9.67,1,26,795,1,1,0,0,1,0,1
39.68,4.67,1.67,15,466,0,1,0,0,1,0,1
88.65,3,0,19,539,1,0,0,0,0,0,1
152.64,62.67,11.33,15,462,1,0,0,0,0,0,1
31.21,5.67,2,25,772,1,1,0,1,1,0,1
42.87,1.33,0.67,25,755,1,1,0,0,1,0,1
62.28,2.67,4.67,25,745,1,1,0,1,1,0,1
29.99,12.67,0,28,797,1,0,0,0,1,0,1
68.08,22.67,0.67,24,716,1,0,0,0,1,0,1
34.16,1.67,0.67,30,815,1,0,0,0,1,0,1
40.3,3.67,0,21,610,1,0,0,0,0,0,1
57.38,21.33,15.33,22,648,1,0,0,0,0,0,1
61.95,4,0.33,25,731,1,1,0,1,1,0,1
29.99,0,0,20,610,1,0,0,0,0,0,1
44.63,4.67,0,20,594,1,0,0,0,0,0,1
75.32,50,14,25,757,1,0,0,0,1,0,1
47.88,6,2,24,740,1,0,0,0,1,0,1
104.18,15,3,17,506,1,1,0,0,0,0,1
18.8,56.67,12.33,28,844,1,1,0,0,1,0,1
35.06,16.67,9.33,26,796,1,0,0,0,1,0,1
33.25,8.33,0.33,25,760,1,1,0,0,1,0,1
94.68,92.67,19.67,26,761,1,0,0,0,1,0,1
59.5,7,2.33,24,725,1,1,0,1,1,0,1
19.99,0,0,27,792,1,0,0,0,1,0,1
37.19,3.33,2,20,604,1,0,0,0,0,0,1
100.7,43.33,9.67,32,592,0,0,0,0,1,0,1
65.34,0,0,34,101,1,0,1,1,1,1,1
33.05,5.67,0,26,767,1,0,0,0,1,0,1
58.48,4.67,1.67,19,569,1,0,0,0,0,0,1
72.83,3.33,0,22,682,1,0,0,0,1,0,1
52.46,1.33,0,25,542,0,1,0,1,1,0,1
40.75,0,0,20,593,1,1,0,0,0,0,1
36.59,12.33,2,25,758,1,0,0,0,1,0,1
39.72,34,5.33,23,641,1,0,0,0,0,0,1
145.18,0,0,15,427,1,0,0,0,0,0,1
71.21,10,0,17,528,1,0,0,0,0,0,1
56.41,2.33,0,24,719,1,1,0,0,1,0,1
63.7,27,6,19,574,1,0,0,0,0,0,1
24.17,1.67,0,25,763,1,1,0,0,1,0,1
43.27,7.67,2,20,593,1,0,0,0,0,0,1
36.26,7.67,0,20,594,1,0,0,0,0,0,1
11.39,8.33,0,26,786,1,1,0,0,1,0,1
79.57,69,15.33,25,748,1,1,0,0,1,0,1
32.78,5.67,8,20,622,1,0,0,0,0,0,1
30.24,0.33,0,25,755,1,1,1,1,1,0,1
33.24,0,0,20,596,1,0,0,0,0,0,1
11.24,8,1.67,26,790,1,0,0,0,1,0,1
71.96,4,14,19,586,1,0,0,0,0,0,1
13.25,0.67,0,21,628,1,0,0,0,0,0,1
43.3,48.67,4.67,26,764,1,0,0,0,1,0,1
30,13,5,17,493,0,0,0,0,1,0,1
45.65,12.67,4,15,452,0,1,0,0,1,0,1
17.57,1.33,0.67,25,769,1,0,0,0,1,0,1
36.07,0,0,20,592,1,0,0,0,0,0,1
35.02,5.33,0,25,747,1,0,0,0,1,0,1
30.27,16,0,15,455,0,1,0,0,1,0,1
5,0,0,21,635,1,0,0,0,0,0,1
29.99,0,0,25,752,1,1,1,1,1,0,1
35.5,12,0.67,20,593,1,0,0,0,0,0,1
44.02,22.67,30.33,23,705,1,0,0,0,0,0,1
257.1,47.33,8.33,36,643,1,1,0,1,1,0,1
81.77,10,19.33,21,609,1,0,0,0,0,0,1
45,2.33,1,24,727,1,0,0,0,1,0,1
29.99,3.33,0,20,596,1,0,0,0,0,0,1
41.39,14,0,25,738,1,1,0,0,1,0,1
48.13,22.33,11.33,26,775,1,0,0,0,1,0,1
30.5,21,0.67,25,751,1,1,0,0,1,0,1
175.73,91.67,37,22,672,1,1,0,0,1,0,1
51.94,5,0,13,407,0,0,0,0,1,0,1
25.6,0,0,11,312,0,0,0,0,0,0,1
24.99,0.33,0,29,795,1,1,0,0,1,0,1
83.09,27.33,3,17,513,1,0,0,0,0,0,1
67.64,4.67,0,24,696,1,1,0,0,1,0,1
30.27,1,0.33,19,583,1,1,0,0,0,0,1
132.52,85.67,12.67,31,22,1,1,0,0,1,1,1
41.54,6.67,0,19,569,1,1,0,0,0,0,1
30.5,2.33,0,25,746,1,1,0,0,1,0,1
50.69,1.33,0.67,20,378,0,0,0,0,0,0,1
241.14,43.33,0.33,13,393,1,0,0,0,1,0,1
73.3,6.33,0,22,667,1,1,1,0,1,0,1
30.76,4,1,24,737,1,0,0,0,1,0,1
37.11,5.33,0,24,726,1,1,0,0,1,0,1
53.99,0.67,0,26,535,0,1,0,0,1,0,1
63.99,7,0,13,389,0,1,0,0,1,0,1
30.96,0.33,0,24,732,1,0,0,0,1,0,1
5,0,0,27,791,1,0,0,0,1,0,1
14.25,0.33,0,25,760,1,0,0,1,1,0,1
123.18,44,0,19,579,1,0,0,0,1,0,1
74.18,8.33,8.33,23,699,1,1,0,0,1,0,1
50.67,21.33,3.67,19,566,1,0,0,0,0,0,1
55.56,6.33,0.33,24,705,1,1,1,1,1,0,1
50.44,0,0,23,699,1,1,0,0,1,0,1
14.5,0,0,15,462,0,1,0,0,1,0,1
47.52,20.67,3,25,732,1,0,0,0,1,0,1
123.04,0,0,15,434,1,1,0,0,0,0,1
39.56,16.67,9,26,769,1,0,0,0,1,0,1
35.46,19,0.67,23,421,0,0,0,0,0,0,1
17.15,0,0,53,852,0,1,0,1,1,0,1
43.54,15.67,1.33,23,709,1,0,0,0,1,0,1
92.24,40.33,4.67,17,501,1,0,0,0,0,0,1
72.35,17,0.33,12,367,0,1,0,0,1,0,1
108.68,35.67,12,17,505,1,0,0,0,0,0,1
85.66,10.67,0,22,648,1,1,0,1,1,0,1
32.08,5,0.67,25,739,1,0,0,1,1,0,1
36.34,7,0.67,19,569,1,0,0,0,0,0,1
234.66,37,4.33,14,415,1,0,0,0,1,0,1
31.45,13,1.67,19,577,1,0,0,0,0,0,1
23.46,6,1.33,31,709,1,0,0,0,0,0,1
43.26,41,2.33,19,566,1,0,0,0,0,0,1
48.86,11.33,0,23,697,1,0,0,0,1,0,1
75.11,1,0,16,493,1,0,0,0,0,0,1
59.05,20.67,0.33,18,532,1,0,0,0,0,0,1
18.71,26.33,66.33,25,758,0,1,0,0,1,0,1
69.39,3.33,0.33,22,664,1,0,0,1,1,0,1
45.52,8,5.67,19,572,1,0,0,0,0,0,1
29.99,0,0,20,582,1,0,0,0,0,0,1
76.01,43.67,17.67,24,729,1,1,1,0,1,0,1
86.18,19,5,23,669,1,1,0,1,1,0,1
32.06,0.67,0,25,733,1,1,0,0,1,0,1
10,0,0,26,767,1,1,0,0,1,0,1
31.59,1.33,0,25,733,1,1,0,0,1,0,1
10,7.33,0,16,470,0,1,0,1,1,0,1
31.26,3.67,0.33,18,559,1,0,0,0,0,0,1
35.51,5,0,24,718,1,1,0,1,1,0,1
74.99,39.33,1.33,21,647,1,1,0,0,1,0,1
51.08,13,5.67,26,738,1,0,0,0,1,0,1
32.7,2.67,1.67,19,570,1,0,0,0,0,0,1
35.6,12.33,6.33,19,581,1,0,0,0,0,0,1
40.05,28,0.33,18,457,0,0,0,0,1,0,1
41.57,9.33,7.33,24,732,1,1,0,0,1,0,1
50.03,1,0.33,13,394,0,1,0,0,1,0,1
29.99,0,0,14,425,0,0,0,1,1,0,1
